Súhrnné vısledky hlasovania za obce;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Kód kraja;Názov kraja;Kód územného obvodu;Názov územného obvodu;Kód okresu;Názov okresu;Kód obce;Názov obce;Poèet okrskov ;Poèet zapísanıch volièov;Poèet vydanıch obálok;"Úèas volièov 
v %";Poèet odovzdanıch obálok;Podiel odovzdanıch obálok v %;Poèet platnıch hlasov všetkıch kandidátov; Podiel platnıch hlasov všetkıch kandidátov v %;Poèet zapísanıch volièov 2.kolo;Poèet vydanıch obálok 2.kolo;"Úèas volièov 
v %  2.kolo";Poèet odovzdanıch obálok 2.kolo;Podiel odovzdanıch obálok v % 2.kolo;Poèet platnıch hlasov všetkıch kandidátov 2.kolo; Podiel platnıch hlasov všetkıch kandidátov v % 2.kolo
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;556092;Nána;1;996;304;30,52;304;100;303;99,67;994;242;24,34;242;100;236;97,52
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503436;Nová Vieska;1;598;205;34,28;205;100;204;99,51;595;144;24,2;144;100;142;98,61
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503011;Nové Zámky;37;32168;14521;45,14;14518;99,97;14452;99,54;32095;13023;40,57;13023;100;12819;98,43
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;582361;Obid;1;931;237;25,45;237;100;235;99,15;927;185;19,95;185;100;184;99,45
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503452;Palárikovo;3;3502;1476;42,14;1476;100;1462;99,05;3513;1146;32,62;1146;100;1137;99,21
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;556033;Pavlová;1;195;66;33,84;66;100;66;100;195;52;26,66;52;100;50;96,15
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503479;Podhájska;1;1040;538;51,73;538;100;534;99,25;963;482;50,05;481;99,79;474;98,54
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503487;Pozba;1;393;217;55,21;217;100;217;100;399;186;46,61;186;100;184;98,92
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503495;Radava;1;660;377;57,12;373;98,93;373;100;659;318;48,25;317;99,68;308;97,16
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503509;Rastislavice;1;792;406;51,26;406;100;406;100;796;363;45,6;363;100;362;99,72
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503517;Rúbaò;1;752;204;27,12;204;100;202;99,01;755;149;19,73;149;100;146;97,98
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503525;Salka;1;874;192;21,96;192;100;191;99,47;873;131;15;131;100;129;98,47
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503533;Semerovo;1;1083;480;44,32;480;100;476;99,16;1090;409;37,52;409;100;403;98,53
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503541;Sikenièka;1;386;112;29,01;112;100;111;99,1;387;66;17,05;66;100;66;100
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503550;Strekov;2;1649;396;24,01;395;99,74;393;99,49;1654;327;19,77;327;100;324;99,08
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503568;Svodín;2;2045;548;26,79;548;100;547;99,81;2035;461;22,65;461;100;458;99,34
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503576;Šarkan;2;295;73;24,74;73;100;73;100;287;82;28,57;82;100;81;98,78
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503584;Štúrovo;10;8557;2804;32,76;2804;100;2786;99,35;8579;2612;30,44;2612;100;2587;99,04
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503592;Šurany;10;8192;3894;47,53;3894;100;3878;99,58;8195;3433;41,89;3433;100;3377;98,36
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503606;Trávnica;1;935;451;48,23;451;100;449;99,55;952;424;44,53;424;100;415;97,87
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503614;Tvrdošovce;4;4313;1454;33,71;1454;100;1439;98,96;4325;1202;27,79;1202;100;1194;99,33
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;556050;Ú¾any nad itavou;1;1295;718;55,44;718;100;715;99,58;1294;604;46,67;604;100;599;99,17
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503631;Ve¾ké Lovce;2;1557;709;45,53;709;100;707;99,71;1557;588;37,76;588;100;575;97,78
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503380;Ve¾kı Kır;3;2527;1067;42,22;1067;100;1058;99,15;2526;927;36,69;926;99,89;909;98,16
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;556025;Vlkas;1;270;159;58,88;159;100;156;98,11;272;152;55,88;152;100;146;96,05
4;Nitriansky kraj;404;Nové Zámky;404;Nové Zámky;503649;Zemné;2;1767;436;24,67;436;100;435;99,77;1762;403;22,87;403;100;401;99,5
4;Nitriansky kraj;405;Ša¾a;405;Ša¾a;503711;Diakovce;2;1948;766;39,32;766;100;760;99,21;1957;607;31,01;607;100;605;99,67
4;Nitriansky kraj;405;Ša¾a;405;Ša¾a;503720;Dlhá nad Váhom;1;764;414;54,18;414;100;413;99,75;769;382;49,67;381;99,73;378;99,21
4;Nitriansky kraj;405;Ša¾a;405;Ša¾a;500241;Hájske;1;1072;534;49,81;534;100;533;99,81;1060;447;42,16;447;100;442;98,88
4;Nitriansky kraj;405;Ša¾a;405;Ša¾a;555878;Horná Krá¾ová;2;1565;714;45,62;714;100;712;99,71;1568;595;37,94;595;100;588;98,82
4;Nitriansky kraj;405;Ša¾a;405;Ša¾a;503886;Krá¾ová nad Váhom;1;1503;715;47,57;715;100;710;99,3;1500;642;42,8;642;100;634;98,75
4;Nitriansky kraj;405;Ša¾a;405;Ša¾a;500739;Moèenok;3;3622;1645;45,41;1642;99,81;1636;99,63;3648;1383;37,91;1383;100;1352;97,75
4;Nitriansky kraj;405;Ša¾a;405;Ša¾a;503932;Neded;3;2650;645;24,33;645;100;645;100;2657;536;20,17;536;100;526;98,13
4;Nitriansky kraj;405;Ša¾a;405;Ša¾a;503991;Selice;2;2270;440;19,38;440;100;436;99,09;2276;385;16,91;385;100;380;98,7
4;Nitriansky kraj;405;Ša¾a;405;Ša¾a;504025;Ša¾a;18;17983;8715;48,46;8712;99,96;8655;99,34;17948;7927;44,16;7926;99,98;7817;98,62
4;Nitriansky kraj;405;Ša¾a;405;Ša¾a;504068;Tešedíkovo;3;3107;999;32,15;999;100;995;99,59;3103;842;27,13;842;100;828;98,33
4;Nitriansky kraj;405;Ša¾a;405;Ša¾a;504092;Trnovec nad Váhom;3;2250;932;41,42;931;99,89;927;99,57;2246;794;35,35;794;100;781;98,36
4;Nitriansky kraj;405;Ša¾a;405;Ša¾a;504165;Vlèany;3;2711;719;26,52;719;100;717;99,72;2707;615;22,71;615;100;610;99,18
4;Nitriansky kraj;405;Ša¾a;405;Ša¾a;504190;ihárec;1;1411;386;27,35;386;100;385;99,74;1412;283;20,04;283;100;280;98,93
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;556220;Ardanovce;1;178;78;43,82;78;100;77;98,71;181;69;38,12;69;100;69;100
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;542661;Belince;1;278;148;53,23;148;100;143;96,62;281;143;50,88;143;100;141;98,6
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;542695;Biskupová;1;191;100;52,35;100;100;100;100;191;82;42,93;82;100;81;98,78
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;542709;Blesovce;1;296;151;51,01;151;100;151;100;295;147;49,83;147;100;145;98,63
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;542717;Bojná;2;1715;796;46,41;795;99,87;792;99,62;1711;695;40,61;695;100;684;98,41
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;556297;Èe¾adince;1;386;212;54,92;212;100;210;99,05;390;177;45,38;177;100;177;100
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;542792;Èermany;1;339;181;53,39;181;100;181;100;337;128;37,98;128;100;125;97,65
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;556262;Dvorany nad Nitrou;1;644;286;44,4;286;100;284;99,3;648;228;35,18;228;100;223;97,8
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;542881;Hajná Nová Ves;1;274;118;43,06;118;100;118;100;273;109;39,92;109;100;109;100
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;556351;Horné Chlebany;1;300;168;56;168;100;167;99,4;299;124;41,47;124;100;123;99,19
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;542938;Horné Obdokovce;2;1314;603;45,89;603;100;599;99,33;1311;472;36;472;100;460;97,45
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;542954;Horné Štitáre;1;465;228;49,03;228;100;224;98,24;456;192;42,1;192;100;191;99,47
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;542971;Hrušovany;1;906;484;53,42;484;100;478;98,76;909;443;48,73;443;100;429;96,83
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;556165;Chrabrany;1;668;366;54,79;366;100;364;99,45;669;340;50,82;340;100;340;100
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;556157;Jacovce;2;1532;780;50,91;780;100;772;98,97;1548;634;40,95;634;100;608;95,89
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;543039;Kamanová;1;513;247;48,14;247;100;246;99,59;517;231;44,68;231;100;230;99,56
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;543063;Koniarovce;1;542;290;53,5;290;100;289;99,65;540;247;45,74;247;100;238;96,35
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;543071;Kovarce;1;1221;576;47,17;576;100;569;98,78;1218;487;39,98;487;100;479;98,35
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;543101;Krnèa;1;1121;566;50,49;565;99,82;562;99,46;1127;512;45,43;511;99,8;507;99,21
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;543110;Krtovce;1;247;152;61,53;152;100;152;100;261;114;43,67;114;100;113;99,12
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;556149;Krušovce;1;1475;763;51,72;763;100;761;99,73;1481;625;42,2;625;100;616;98,56
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;581704;Kuzmice;1;577;314;54,41;314;100;312;99,36;580;260;44,82;260;100;255;98,07
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505021;Lipovník;1;275;156;56,72;156;100;155;99,35;280;126;45;126;100;125;99,2
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505048;Ludanice;2;1509;724;47,97;723;99,86;718;99,3;1512;624;41,26;624;100;613;98,23
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505064;Luany;1;193;126;65,28;126;100;126;100;187;93;49,73;93;100;92;98,92
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505137;Malé Ripòany;1;443;238;53,72;238;100;238;100;440;203;46,13;203;100;198;97,53
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;581305;Nemèice;1;832;463;55,64;463;100;461;99,56;826;383;46,36;383;100;368;96,08
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505226;Nemeèky;1;274;167;60,94;167;100;165;98,8;274;143;52,18;143;100;143;100
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505234;Nitrianska Blatnica;1;1028;551;53,59;551;100;547;99,27;1039;447;43,02;447;100;435;97,31
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505242;Nitrianska Streda;1;636;371;58,33;371;100;368;99,19;637;299;46,93;299;100;290;96,98
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505251;Norovce;1;282;144;51,06;144;100;142;98,61;280;120;42,85;120;100;119;99,16
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505285;Oponice;1;707;338;47,8;338;100;337;99,7;717;294;41;294;100;289;98,29
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;556211;Orešany;1;273;139;50,91;139;100;138;99,28;278;117;42,08;117;100;117;100
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505340;Podhradie;1;248;140;56,45;140;100;139;99,28;250;125;50;125;100;125;100
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505374;Prašice;2;1750;901;51,48;901;100;898;99,66;1768;823;46,54;823;100;803;97,56
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;581658;Práznovce;1;772;371;48,05;371;100;370;99,73;778;312;40,1;312;100;308;98,71
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505404;Prese¾any;1;1237;584;47,21;584;100;575;98,45;1238;479;38,69;479;100;469;97,91
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505421;Radošina;3;1643;864;52,58;864;100;860;99,53;1628;726;44,59;726;100;708;97,52
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505439;Rajèany;1;443;231;52,14;231;100;231;100;445;163;36,62;163;100;161;98,77
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505498;Solèany;2;2072;1157;55,83;1157;100;1146;99,04;2068;890;43,03;890;100;871;97,86
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;556327;Solèianky;1;237;113;47,67;113;100;113;100;236;111;47,03;111;100;108;97,29
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505510;Súlovce;1;447;224;50,11;224;100;223;99,55;445;185;41,57;185;100;184;99,45
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;556238;Svrbice;1;159;90;56,6;90;100;89;98,88;164;78;47,56;78;100;76;97,43
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505536;Šalgovce;1;423;189;44,68;189;100;184;97,35;424;157;37,02;157;100;155;98,72
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505561;Tesáre;1;627;355;56,61;355;100;351;98,87;629;322;51,19;322;100;311;96,58
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;504998;Topo¾èany;25;21734;10523;48,41;10522;99,99;10482;99,61;21708;9137;42,09;9137;100;9025;98,77
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;580457;Tovarníky;1;1272;698;54,87;698;100;695;99,57;1229;608;49,47;608;100;594;97,69
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505617;Tvrdomestice;1;391;165;42,19;165;100;165;100;390;136;34,87;136;100;133;97,79
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505641;Urmince;1;1186;606;51,09;606;100;603;99,5;1182;519;43,9;519;100;510;98,26
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505676;Ve¾ké Dvorany;1;598;324;54,18;324;100;322;99,38;606;286;47,19;286;100;285;99,65
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505714;Ve¾ké Ripòany;3;1718;811;47,2;811;100;808;99,63;1721;658;38,23;658;100;648;98,48
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505749;Velušovce;1;423;239;56,5;239;100;238;99,58;427;200;46,83;200;100;200;100
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505757;Vozokany;1;284;147;51,76;147;100;146;99,31;287;108;37,63;108;100;106;98,14
4;Nitriansky kraj;406;Topo¾èany;406;Topo¾èany;505773;Závada;1;525;232;44,19;232;100;231;99,56;526;195;37,07;195;100;193;98,97
5;ilinskı kraj;501;Èadca;502;Èadca;509132;Èadca;17;19568;8746;44,69;8744;99,97;8688;99,35;19472;7198;36,96;7197;99,98;7057;98,05
5;ilinskı kraj;501;Èadca;502;Èadca;509159;Èierne;3;3527;1696;48,08;1696;100;1682;99,17;3531;1376;38,96;1376;100;1352;98,25
5;ilinskı kraj;501;Èadca;502;Èadca;509167;Dlhá nad Kysucou;1;504;218;43,25;218;100;218;100;513;177;34,5;177;100;175;98,87
5;ilinskı kraj;501;Èadca;502;Èadca;509183;Dunajov;1;922;492;53,36;492;100;491;99,79;928;398;42,88;398;100;391;98,24
5;ilinskı kraj;501;Èadca;502;Èadca;509213;Klokoèov;3;1952;652;33,4;652;100;651;99,84;1960;563;28,72;563;100;557;98,93
5;ilinskı kraj;501;Èadca;502;Èadca;509221;Klubina;1;426;241;56,57;241;100;241;100;425;192;45,17;192;100;189;98,43
5;ilinskı kraj;501;Èadca;502;Èadca;509230;Koròa;3;1655;708;42,77;708;100;702;99,15;1674;595;35,54;595;100;587;98,65
5;ilinskı kraj;501;Èadca;502;Èadca;509248;Krásno nad Kysucou;6;5390;2673;49,59;2672;99,96;2658;99,47;5396;2306;42,73;2306;100;2250;97,57
5;ilinskı kraj;501;Èadca;502;Èadca;509299;Makov;2;1515;808;53,33;808;100;806;99,75;1555;788;50,67;788;100;774;98,22
5;ilinskı kraj;501;Èadca;502;Èadca;509311;Nová Bystrica;2;2175;1014;46,62;1014;100;1009;99,5;2203;777;35,27;777;100;758;97,55
5;ilinskı kraj;501;Èadca;502;Èadca;509337;Olešná;2;1612;722;44,78;722;100;718;99,44;1607;613;38,14;613;100;601;98,04
5;ilinskı kraj;501;Èadca;502;Èadca;509345;Ošèadnica;6;4666;2153;46,14;2152;99,95;2130;98,97;4641;1759;37,9;1759;100;1735;98,63
5;ilinskı kraj;501;Èadca;502;Èadca;509361;Podvysoká;1;1064;527;49,53;527;100;526;99,81;1063;414;38,94;414;100;407;98,3
5;ilinskı kraj;501;Èadca;502;Èadca;509396;Radôstka;1;684;285;41,66;285;100;284;99,64;679;220;32,4;220;100;214;97,27
5;ilinskı kraj;501;Èadca;502;Èadca;509400;Raková;4;4453;2163;48,57;2163;100;2157;99,72;4441;1889;42,53;1888;99,94;1859;98,46
5;ilinskı kraj;501;Èadca;502;Èadca;509451;Skalité;4;4134;2005;48,5;2004;99,95;1986;99,1;4167;1662;39,88;1662;100;1611;96,93
5;ilinskı kraj;501;Èadca;502;Èadca;509477;Stará Bystrica;2;2207;1108;50,2;1108;100;1100;99,27;2203;945;42,89;944;99,89;938;99,36
5;ilinskı kraj;501;Èadca;502;Èadca;509485;Staškov;2;2245;1114;49,62;1114;100;1109;99,55;2214;889;40,15;888;99,88;867;97,63
5;ilinskı kraj;501;Èadca;502;Èadca;509493;Svrèinovec;3;2758;1204;43,65;1204;100;1190;98,83;2790;1009;36,16;1009;100;991;98,21
5;ilinskı kraj;501;Èadca;502;Èadca;509507;Turzovka;6;6160;2817;45,73;2817;100;2792;99,11;6133;2334;38,05;2334;100;2283;97,81
5;ilinskı kraj;501;Èadca;502;Èadca;509515;Vysoká nad Kysucou;3;2169;1056;48,68;1056;100;1050;99,43;2157;862;39,96;862;100;852;98,83
5;ilinskı kraj;501;Èadca;502;Èadca;509523;Zákopèie;2;1400;640;45,71;640;100;635;99,21;1402;507;36,16;507;100;483;95,26
5;ilinskı kraj;501;Èadca;502;Èadca;509531;Zborov nad Bystricou;2;1801;936;51,97;936;100;933;99,67;1789;759;42,42;759;100;752;99,07
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;580813;Bziny;1;457;273;59,73;273;100;269;98,53;455;206;45,27;206;100;187;90,77
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509639;Dlhá nad Oravou;1;1153;608;52,73;608;100;607;99,83;1147;453;39,49;453;100;430;94,92
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509540;Dolnı Kubín;16;14861;8197;55,15;8193;99,95;8158;99,57;14777;6888;46,61;6887;99,98;6676;96,93
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509671;Horná Lehota;1;434;242;55,76;242;100;242;100;434;186;42,85;186;100;178;95,69
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509698;Chlebnice;1;1254;653;52,07;653;100;647;99,08;1248;414;33,17;413;99,75;387;93,7
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509701;Istebné;1;1173;659;56,18;658;99,84;654;99,39;1174;542;46,16;542;100;527;97,23
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509710;Jasenová;1;352;225;63,92;225;100;224;99,55;351;172;49;172;100;170;98,83
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509744;Kra¾ovany;1;350;232;66,28;232;100;230;99,13;350;191;54,57;191;100;190;99,47
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509761;Krivá;1;627;415;66,18;415;100;413;99,51;633;365;57,66;365;100;355;97,26
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509787;Leštiny;1;212;139;65,56;139;100;136;97,84;217;123;56,68;123;100;119;96,74
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509825;Malatiná;1;639;306;47,88;306;100;303;99,01;644;217;33,69;217;100;202;93,08
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509833;Medzibrodie nad Oravou;1;408;243;59,55;243;100;241;99,17;401;178;44,38;178;100;169;94,94
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509922;Oravská Poruba;1;846;502;59,33;502;100;500;99,6;848;458;54;458;100;449;98,03
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509957;Oravskı Podzámok;2;1113;657;59,02;655;99,69;650;99,23;1094;566;51,73;566;100;539;95,22
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509965;Osádka;1;134;78;58,2;78;100;77;98,71;135;68;50,37;68;100;67;98,52
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509973;Párnica;1;740;420;56,75;420;100;414;98,57;710;329;46,33;329;100;325;98,78
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;509990;Pokryváè;1;139;65;46,76;65;100;65;100;142;54;38,02;54;100;51;94,44
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;510009;Pribiš;1;367;195;53,13;194;99,48;193;99,48;363;164;45,17;164;100;159;96,95
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;510017;Pucov;1;638;377;59,09;377;100;374;99,2;649;260;40,06;260;100;244;93,84
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;510041;Sedliacka Dubová;1;425;246;57,88;246;100;243;98,78;426;210;49,29;210;100;206;98,09
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;510165;Velièná;1;988;607;61,43;607;100;607;100;991;466;47,02;466;100;454;97,42
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;510181;Vyšnı Kubín;1;586;386;65,87;386;100;383;99,22;592;351;59,29;351;100;328;93,44
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;510211;Zázrivá;2;2177;1122;51,53;1122;100;1114;99,28;2164;909;42;909;100;871;95,81
5;ilinskı kraj;502;Dolnı Kubín;503;Dolnı Kubín;510254;aškov;1;1327;711;53,57;711;100;708;99,57;1327;487;36,69;487;100;476;97,74
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510271;Beòadiková;1;414;199;48,06;199;100;192;96,48;416;166;39,9;166;100;161;96,98
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510319;Bobrovèek;1;161;89;55,27;89;100;89;100;158;80;50,63;80;100;78;97,5
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510327;Bobrovec;2;1592;933;58,6;933;100;928;99,46;1587;761;47,95;761;100;734;96,45
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510335;Bobrovník;1;108;61;56,48;61;100;61;100;129;68;52,71;68;100;67;98,52
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510351;Bukovina;1;91;54;59,34;54;100;53;98,14;93;44;47,31;44;100;43;97,72
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510386;Demänovská Dolina;1;643;537;83,51;537;100;534;99,44;682;576;84,45;576;100;574;99,65
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510408;Dúbrava;1;1088;596;54,77;596;100;596;100;1079;525;48,65;524;99,8;517;98,66
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510416;Galovany;1;240;142;59,16;142;100;140;98,59;238;119;50;119;100;117;98,31
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510424;Gôtovany;1;373;187;50,13;187;100;185;98,93;382;148;38,74;148;100;143;96,62
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510459;Huty;1;152;83;54,6;83;100;82;98,79;168;75;44,64;75;100;73;97,33
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510467;Hybe;1;1242;687;55,31;687;100;682;99,27;1245;589;47,3;589;100;577;97,96
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;556807;Iipovce;1;71;42;59,15;42;100;42;100;74;36;48,64;36;100;36;100
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510505;Jakubovany;1;335;197;58,8;197;100;197;100;342;176;51,46;176;100;171;97,15
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510513;Jalovec;1;263;166;63,11;166;100;165;99,39;270;142;52,59;142;100;139;97,88
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510521;Jamník;1;377;193;51,19;193;100;191;98,96;370;161;43,51;161;100;157;97,51
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;507393;Konská;1;190;99;52,1;99;100;99;100;181;88;48,61;88;100;88;100
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510564;Krá¾ova Lehota;1;499;302;60,52;302;100;301;99,66;469;216;46,05;216;100;214;99,07
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510572;Kvaèany;1;440;263;59,77;263;100;261;99,23;439;217;49,43;217;100;213;98,15
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510581;Lazisko;1;339;210;61,94;210;100;209;99,52;327;181;55,35;181;100;178;98,34
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510602;Liptovská Anna;1;83;42;50,6;42;100;42;100;95;63;66,31;63;100;63;100
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510611;Liptovská Kokava;1;803;419;52,17;419;100;416;99,28;806;391;48,51;391;100;377;96,41
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;558281;Liptovská Porúbka;1;1018;413;40,56;413;100;411;99,51;1013;300;29,61;300;100;291;97
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510653;Liptovská Sielnica;1;506;312;61,66;312;100;312;100;515;280;54,36;280;100;276;98,57
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510688;Liptovské Beharovce;1;68;42;61,76;42;100;41;97,61;67;37;55,22;37;100;37;100
5;ilinskı kraj;503;Liptovskı Mikuláš;505;Liptovskı Mikuláš;510696;Liptovské K¾aèany;1;301;171;56,81;171;100;170;99,41;290;142;48,96;142;100;139;97,88
